Fold 4, Epoch 17, Val_loss: 0.1134, Val_Accuracy: 0.9722
Fold 4, Epoch 18, Val_loss: 0.1219, Val_Accuracy: 0.9815
Fold 4, Epoch 19, Val_loss: 0.1109, Val_Accuracy: 0.9815
Fold 4, Epoch 20, Val_loss: 0.1274, Val_Accuracy: 0.9815
Fold 4, Epoch 21, Val_loss: 0.1525, Val_Accuracy: 0.9537
Fold 4, Epoch 22, Val_loss: 0.1617, Val_Accuracy: 0.9537
Fold 4, Epoch 23, Val_loss: 0.2179, Val_Accuracy: 0.9537
Fold 4, Epoch 24, Val_loss: 0.1484, Val_Accuracy: 0.9444
Fold 4, Epoch 25, Val_loss: 0.1638, Val_Accuracy: 0.9722
Fold 4, Epoch 26, Val_loss: 0.1597, Val_Accuracy: 0.9537
Fold 4, Epoch 27, Val_loss: 0.1352, Val_Accuracy: 0.9537
Fold 4, Epoch 28, Val_loss: 0.1206, Val_Accuracy: 0.9630
Fold 4, Epoch 29, Val_loss: 0.1279, Val_Accuracy: 0.9722
Fold 4, Epoch 30, Val_loss: 0.1287, Val_Accuracy: 0.9630
Fold 4, Epoch 31, Val_loss: 0.1396, Val_Accuracy: 0.9722
Fold 4, Epoch 32, Val_loss: 0.1283, Val_Accuracy: 0.9722
Fold 4, Epoch 33, Val_loss: 0.1239, Val_Accuracy: 0.9630
Fold 4, Epoch 34, Val_loss: 0.1200, Val_Accuracy: 0.9722
Fold 4, Epoch 35, Val_loss: 0.1880, Val_Accuracy: 0.9722
Fold 4, Epoch 36, Val_loss: 0.1215, Val_Accuracy: 0.9722
Fold 4, Epoch 37, Val_loss: 0.1091, Val_Accuracy: 0.9815
Fold 4, Epoch 38, Val_loss: 0.1271, Val_Accuracy: 0.9722
Fold 4, Epoch 39, Val_loss: 0.1232, Val_Accuracy: 0.9722
Fold 4, Epoch 40, Val_loss: 0.1094, Val_Accuracy: 0.9815
Fold 4, Epoch 41, Val_loss: 0.1144, Val_Accuracy: 0.9722
Fold 4, Epoch 42, Val_loss: 0.1186, Val_Accuracy: 0.9722
Fold 4, Epoch 43, Val_loss: 0.1104, Val_Accuracy: 0.9722
Fold 4, Epoch 44, Val_loss: 0.1132, Val_Accuracy: 0.9722
Fold 4, Epoch 45, Val_loss: 0.1213, Val_Accuracy: 0.9722
Fold 4, Epoch 46, Val_loss: 0.1193, Val_Accuracy: 0.9722
Fold 4, Epoch 47, Val_loss: 0.1194, Val_Accuracy: 0.9722
Fold 4, Epoch 48, Val_loss: 0.1220, Val_Accuracy: 0.9722
Fold 4, Epoch 49, Val_loss: 0.1091, Val_Accuracy: 0.9722
Fold 4, Epoch 50, Val_loss: 0.1132, Val_Accuracy: 0.9722
Fold 5, Epoch 1, Val_loss: 2.2763, Val_Accuracy: 0.8704
Fold 5, Epoch 2, Val_loss: 0.9949, Val_Accuracy: 0.7963
Fold 5, Epoch 3, Val_loss: 0.2705, Val_Accuracy: 0.9444
Fold 5, Epoch 4, Val_loss: 0.1118, Val_Accuracy: 0.9630
Fold 5, Epoch 5, Val_loss: 0.1285, Val_Accuracy: 0.9537
Fold 5, Epoch 6, Val_loss: 0.0799, Val_Accuracy: 0.9907
Fold 5, Epoch 7, Val_loss: 0.0654, Val_Accuracy: 0.9907
