Fold 2, Epoch 55, Val_loss: 0.1100, Val_Accuracy: 0.9725
Fold 2, Epoch 56, Val_loss: 0.1082, Val_Accuracy: 0.9725
Fold 2, Epoch 57, Val_loss: 0.1019, Val_Accuracy: 0.9725
Fold 2, Epoch 58, Val_loss: 0.1112, Val_Accuracy: 0.9725
Fold 2, Epoch 59, Val_loss: 0.1141, Val_Accuracy: 0.9725
Fold 2, Epoch 60, Val_loss: 0.1040, Val_Accuracy: 0.9725
Fold 3, Epoch 1, Val_loss: 0.3256, Val_Accuracy: 0.9450
Fold 3, Epoch 2, Val_loss: 1.4328, Val_Accuracy: 0.8899
Fold 3, Epoch 3, Val_loss: 0.2598, Val_Accuracy: 0.9083
Fold 3, Epoch 4, Val_loss: 0.0918, Val_Accuracy: 0.9725
Fold 3, Epoch 5, Val_loss: 0.1187, Val_Accuracy: 0.9541
Fold 3, Epoch 6, Val_loss: 0.0850, Val_Accuracy: 0.9908
Fold 3, Epoch 7, Val_loss: 0.2355, Val_Accuracy: 0.9908
Fold 3, Epoch 8, Val_loss: 0.1008, Val_Accuracy: 0.9633
Fold 3, Epoch 9, Val_loss: 0.5163, Val_Accuracy: 0.8440
Fold 3, Epoch 10, Val_loss: 0.1022, Val_Accuracy: 0.9725
Fold 3, Epoch 11, Val_loss: 0.7330, Val_Accuracy: 0.8991
Fold 3, Epoch 12, Val_loss: 0.1313, Val_Accuracy: 0.9633
Fold 3, Epoch 13, Val_loss: 0.2429, Val_Accuracy: 0.9450
Fold 3, Epoch 14, Val_loss: 0.0966, Val_Accuracy: 0.9541
Fold 3, Epoch 15, Val_loss: 0.1205, Val_Accuracy: 0.9817
Fold 3, Epoch 16, Val_loss: 0.0972, Val_Accuracy: 0.9817
Fold 3, Epoch 17, Val_loss: 0.0996, Val_Accuracy: 0.9725
Fold 3, Epoch 18, Val_loss: 0.1102, Val_Accuracy: 0.9450
Fold 3, Epoch 19, Val_loss: 0.3939, Val_Accuracy: 0.9266
Fold 3, Epoch 20, Val_loss: 0.0996, Val_Accuracy: 0.9817
Fold 3, Epoch 21, Val_loss: 0.1229, Val_Accuracy: 0.9633
Fold 3, Epoch 22, Val_loss: 0.1526, Val_Accuracy: 0.9633
Fold 3, Epoch 23, Val_loss: 0.1732, Val_Accuracy: 0.9450
Fold 3, Epoch 24, Val_loss: 0.0816, Val_Accuracy: 0.9817
Fold 3, Epoch 25, Val_loss: 0.1113, Val_Accuracy: 0.9817
Fold 3, Epoch 26, Val_loss: 0.1297, Val_Accuracy: 0.9817
Fold 3, Epoch 27, Val_loss: 0.1380, Val_Accuracy: 0.9358
Fold 3, Epoch 28, Val_loss: 0.0774, Val_Accuracy: 0.9817
Fold 3, Epoch 29, Val_loss: 0.0659, Val_Accuracy: 0.9908
Fold 3, Epoch 30, Val_loss: 0.0708, Val_Accuracy: 0.9908
Fold 3, Epoch 31, Val_loss: 0.0581, Val_Accuracy: 1.0000
Fold 3, Epoch 32, Val_loss: 0.0491, Val_Accuracy: 1.0000
Fold 3, Epoch 33, Val_loss: 8.1500, Val_Accuracy: 0.9725
Fold 3, Epoch 34, Val_loss: 0.1198, Val_Accuracy: 0.9817
Fold 3, Epoch 35, Val_loss: 0.1157, Val_Accuracy: 0.9817
Fold 3, Epoch 36, Val_loss: 0.0967, Val_Accuracy: 0.9908
Fold 3, Epoch 37, Val_loss: 0.0946, Val_Accuracy: 0.9908
Fold 3, Epoch 38, Val_loss: 0.0765, Val_Accuracy: 0.9817
Fold 3, Epoch 39, Val_loss: 0.0626, Val_Accuracy: 0.9908
Fold 3, Epoch 40, Val_loss: 0.0842, Val_Accuracy: 0.9725
Fold 3, Epoch 41, Val_loss: 0.0745, Val_Accuracy: 0.9908
Fold 3, Epoch 42, Val_loss: 0.0689, Val_Accuracy: 0.9908
Fold 3, Epoch 43, Val_loss: 0.0683, Val_Accuracy: 0.9908
Fold 3, Epoch 44, Val_loss: 0.0626, Val_Accuracy: 0.9908
Fold 3, Epoch 45, Val_loss: 0.1052, Val_Accuracy: 0.9817
Fold 3, Epoch 46, Val_loss: 0.0689, Val_Accuracy: 0.9817
Fold 3, Epoch 47, Val_loss: 0.0634, Val_Accuracy: 0.9817
Fold 3, Epoch 48, Val_loss: 0.0625, Val_Accuracy: 0.9908
Fold 3, Epoch 49, Val_loss: 0.0947, Val_Accuracy: 0.9817
Fold 3, Epoch 50, Val_loss: 0.0731, Val_Accuracy: 0.9908
Fold 3, Epoch 51, Val_loss: 0.0830, Val_Accuracy: 0.9817
Fold 3, Epoch 52, Val_loss: 0.0675, Val_Accuracy: 0.9908
Fold 3, Epoch 53, Val_loss: 0.0728, Val_Accuracy: 0.9908
Fold 3, Epoch 54, Val_loss: 0.0742, Val_Accuracy: 0.9908
Fold 3, Epoch 55, Val_loss: 0.0777, Val_Accuracy: 0.9908
Fold 3, Epoch 56, Val_loss: 0.0598, Val_Accuracy: 0.9908
Fold 3, Epoch 57, Val_loss: 0.0602, Val_Accuracy: 0.9908
Fold 3, Epoch 58, Val_loss: 0.0566, Val_Accuracy: 0.9908
Fold 3, Epoch 59, Val_loss: 0.0723, Val_Accuracy: 0.9908
Fold 3, Epoch 60, Val_loss: 0.0876, Val_Accuracy: 0.9908
Fold 4, Epoch 1, Val_loss: 0.2025, Val_Accuracy: 0.9444
Fold 4, Epoch 2, Val_loss: 1.0960, Val_Accuracy: 0.9259
Fold 4, Epoch 3, Val_loss: 0.1000, Val_Accuracy: 0.9722
Fold 4, Epoch 4, Val_loss: 0.0594, Val_Accuracy: 0.9907
Fold 4, Epoch 5, Val_loss: 0.0926, Val_Accuracy: 0.9630
Fold 4, Epoch 6, Val_loss: 0.1236, Val_Accuracy: 0.9815
Fold 4, Epoch 7, Val_loss: 0.2658, Val_Accuracy: 0.9074
Fold 4, Epoch 8, Val_loss: 0.2941, Val_Accuracy: 0.9352
Fold 4, Epoch 9, Val_loss: 1.7556, Val_Accuracy: 0.6296
Fold 4, Epoch 10, Val_loss: 0.2271, Val_Accuracy: 0.9259
Fold 4, Epoch 11, Val_loss: 0.4111, Val_Accuracy: 0.9167
Fold 4, Epoch 12, Val_loss: 0.1317, Val_Accuracy: 0.9630
Fold 4, Epoch 13, Val_loss: 0.1112, Val_Accuracy: 0.9722
Fold 4, Epoch 14, Val_loss: 0.1053, Val_Accuracy: 0.9630
Fold 4, Epoch 15, Val_loss: 0.1342, Val_Accuracy: 0.9815
Fold 4, Epoch 16, Val_loss: 92.4575, Val_Accuracy: 0.8148
Fold 4, Epoch 17, Val_loss: 0.2542, Val_Accuracy: 0.9259
Fold 4, Epoch 18, Val_loss: 0.1607, Val_Accuracy: 0.9444
Fold 4, Epoch 19, Val_loss: 0.1440, Val_Accuracy: 0.9352
Fold 4, Epoch 20, Val_loss: 0.1150, Val_Accuracy: 0.9444
Fold 4, Epoch 21, Val_loss: 0.1158, Val_Accuracy: 0.9630
Fold 4, Epoch 22, Val_loss: 12.9081, Val_Accuracy: 0.8519
Fold 4, Epoch 23, Val_loss: 0.5612, Val_Accuracy: 0.9444
Fold 4, Epoch 24, Val_loss: 24.4167, Val_Accuracy: 0.8704
Fold 4, Epoch 25, Val_loss: 0.1467, Val_Accuracy: 0.9444
Fold 4, Epoch 26, Val_loss: 0.6046, Val_Accuracy: 0.9537
Fold 4, Epoch 27, Val_loss: 0.3053, Val_Accuracy: 0.9537
Fold 4, Epoch 28, Val_loss: 0.1616, Val_Accuracy: 0.9630
Fold 4, Epoch 29, Val_loss: 0.0981, Val_Accuracy: 0.9722
Fold 4, Epoch 30, Val_loss: 0.6838, Val_Accuracy: 0.9630
Fold 4, Epoch 31, Val_loss: 0.2951, Val_Accuracy: 0.9630
Fold 4, Epoch 32, Val_loss: 0.1011, Val_Accuracy: 0.9815
Fold 4, Epoch 33, Val_loss: 0.6138, Val_Accuracy: 0.9444
Fold 4, Epoch 34, Val_loss: 0.9131, Val_Accuracy: 0.9444
Fold 4, Epoch 35, Val_loss: 0.2384, Val_Accuracy: 0.9630
